RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_NM,SCORE
437,쌀국수,쌀국수,70g,주재료,5
437,쌀국수,양파,1개,부재료,1
437,쌀국수,정향,3개,양념,3
437,쌀국수,팔각,1개,양념,3
437,쌀국수,피쉬소스,1큰술,양념,3
438,깻잎조림,간장,1큰술,양념,3
438,깻잎조림,고추,1/2개,부재료,1
438,깻잎조림,깻잎,20장,주재료,5
438,깻잎조림,들기름,1큰술,양념,2
438,깻잎조림,물엿,약간,양념,3
439,얼갈이열무물김치,고추,25g,부재료,1
439,얼갈이열무물김치,마늘,30g,양념,3
439,얼갈이열무물김치,미나리,70g,주재료,4
439,얼갈이열무물김치,밀가루,2큰술,양념,2
439,얼갈이열무물김치,배추,250g,주재료,5
439,얼갈이열무물김치,생강,10g,양념,2
439,얼갈이열무물김치,설탕,15g,양념,2
439,얼갈이열무물김치,소금,10g,양념,3
439,얼갈이열무물김치,양파,70g,부재료,1
439,얼갈이열무물김치,열무,250g,주재료,5
439,얼갈이열무물김치,쪽파,15g,부재료,1
439,얼갈이열무물김치,청주,1큰술,양념,2
440,간장,마른고추,5개,부재료,1
440,간장,메주콩,반말,주재료,5
440,간장,소금,2kg,주재료,5
440,간장,숯,2덩이,부재료,1
441,된장,메주,4덩어리,주재료,5
441,된장,소금,1kg,주재료,4
442,고추장,고춧가루,4되,주재료,5
442,고추장,메주콩,5되,부재료,1
442,고추장,멥쌀,5되,부재료,1
442,고추장,소금,4되,주재료,4
442,고추장,엿기름,1컵,주재료,4
442,고추장,찹쌀,4되,주재료,4
443,고구마강정,건포도,10g,부재료,1
443,고구마강정,고구마,2개,주재료,5
443,고구마강정,시럽,1/2컵,양념,3
443,고구마강정,식용유,적당량,부재료,1
443,고구마강정,호박씨,10g,부재료,1
444,근대된장국,고추장,1/2큰술,양념,3
444,근대된장국,고춧가루,1작은술,양념,2
444,근대된장국,근대,200g,주재료,5
444,근대된장국,다진마늘,1큰술,양념,3
444,근대된장국,대파,1/4뿌리,부재료,1
444,근대된장국,된장,1작은술,양념,3
444,근대된장국,멸치,한줌,부재료,1
444,근대된장국,쇠고기,30g,부재료,1
445,된장찌개,고추,1/2개,부재료,1
445,된장찌개,고춧가루,1작은술,양념,2
445,된장찌개,다시마,1장,양념,2
445,된장찌개,다진마늘,1작은술,양념,3
445,된장찌개,대파,1/2뿌리,부재료,1
445,된장찌개,두부,1/2모,주재료,4
445,된장찌개,멸치,한줌,부재료,1
445,된장찌개,순창콩된장,50g,주재료,5
445,된장찌개,애호박,1/4개,부재료,1
445,된장찌개,참기름,약간,양념,2
445,된장찌개,표고버섯,1장,부재료,1
446,깻잎말이김치,고추,50g,부재료,1
446,깻잎말이김치,깻잎,5묶음,주재료,5
446,깻잎말이김치,다진마늘,60g,양념,3
446,깻잎말이김치,다진생강,1쪽,양념,2
446,깻잎말이김치,대추,10개,부재료,1
446,깻잎말이김치,대파,30g,부재료,1
446,깻잎말이김치,멸치,10마리,부재료,1
446,깻잎말이김치,멸치액젓,3/4컵,양념,3
446,깻잎말이김치,밤,10개,부재료,1
446,깻잎말이김치,설탕,1컵,양념,3
446,깻잎말이김치,양파,1/2개,부재료,1
447,붉은갓동치미,마늘,20g,부재료,1
447,붉은갓동치미,무,1개,주재료,5
447,붉은갓동치미,배,1/2개,부재료,1
447,붉은갓동치미,붉은갓,50g,주재료,5
447,붉은갓동치미,삭힌고추,3개,부재료,1
447,붉은갓동치미,생강,10g,양념,2
447,붉은갓동치미,소금,약간,양념,3
447,붉은갓동치미,양파,50g,부재료,1
448,파프리카볶음밥,감자,1/2개,부재료,1
448,파프리카볶음밥,당근,1/4개,부재료,1
448,파프리카볶음밥,소금,약간,양념,3
448,파프리카볶음밥,양파,1/2개,부재료,1
448,파프리카볶음밥,올리브유,3큰술,양념,3
448,파프리카볶음밥,찬밥,1과1/2공기,주재료,5
448,파프리카볶음밥,파프리카,3개,주재료,5
448,파프리카볶음밥,피망,1/4개,부재료,1
448,파프리카볶음밥,호박,1/4개,부재료,1
448,파프리카볶음밥,후춧가루,약간,양념,2
449,돼지갈비레몬찜,다진마늘,1큰술,양념,3
449,돼지갈비레몬찜,돼지고기,1kg,주재료,5
449,돼지갈비레몬찜,레몬,1개,양념,3
449,돼지갈비레몬찜,마른고추,5개,양념,3
449,돼지갈비레몬찜,소금,약간,양념,3
449,돼지갈비레몬찜,올리브유,2큰술,양념,3
449,돼지갈비레몬찜,화이트와인,1/2컵,양념,2
449,돼지갈비레몬찜,후춧가루,약간,양념,2
450,시금치계란말이,게맛살,2개,부재료,1
450,시금치계란말이,계란,3개,주재료,5
450,시금치계란말이,소금,약간,양념,3
450,시금치계란말이,시금치,20g,주재료,5
450,시금치계란말이,올리브유,2큰술,양념,3
451,낙지연포탕,고추,1/2개,부재료,1
451,낙지연포탕,낙지,1마리,주재료,5
451,낙지연포탕,다진마늘,1/2큰술,양념,3
451,낙지연포탕,대파,1/2뿌리,부재료,1
451,낙지연포탕,모시조개,10개,주재료,4
451,낙지연포탕,배추,4잎,부재료,1
451,낙지연포탕,소금,약간,양념,3
451,낙지연포탕,참기름,1큰술,양념,2
452,새우죽,새우,200g,주재료,5
452,새우죽,소금,약간,양념,3
452,새우죽,밥,1컵,주재료,5
452,새우죽,참기름,약간,양념,2
453,전복죽,김,약간,부재료,1
453,전복죽,깨소금,약간,부재료,1
453,전복죽,소금,약간,양념,3
453,전복죽,실파,약간,부재료,1
453,전복죽,밥,1컵,주재료,5
453,전복죽,전복,1개,주재료,5
453,전복죽,참기름,약간,양념,2
454,죽순회와미나리강회,계란,1개,부재료,1
454,죽순회와미나리강회,고추,1개,부재료,1
454,죽순회와미나리강회,고추장,1큰술,양념,3
454,죽순회와미나리강회,미나리,5줄기,주재료,4
454,죽순회와미나리강회,설탕,1작은술,양념,2
454,죽순회와미나리강회,식초,2작은술,양념,3
454,죽순회와미나리강회,죽순,1개,주재료,5
455,시금치나물,고추,1개,부재료,1
455,시금치나물,대파,1/2뿌리,부재료,1
455,시금치나물,멸치액젓,2작은술,양념,3
455,시금치나물,소금,약간,양념,3
455,시금치나물,시금치,1/2단,주재료,5
455,시금치나물,참기름,약간,양념,2
455,시금치나물,통깨,약간,부재료,1
456,녹차콩국수,녹차국수,200g,주재료,4
456,녹차콩국수,메주콩,500g,주재료,5
456,녹차콩국수,방울토마토,2개,부재료,1
456,녹차콩국수,소금,약간,양념,3
456,녹차콩국수,오이,1개,부재료,1
456,녹차콩국수,육수,3컵,양념,2
457,우무콩냉국,깨,2큰술,부재료,1
457,우무콩냉국,소금,약간,양념,3
457,우무콩냉국,오이,1/2개,부재료,1
457,우무콩냉국,우무,40g,주재료,5
457,우무콩냉국,잣,4큰술,부재료,1
457,우무콩냉국,콩,500g,주재료,5
458,모듬콩수프,깨,3큰술,부재료,1
458,모듬콩수프,버터,약간,양념,3
458,모듬콩수프,소금,약간,양념,3
458,모듬콩수프,식빵,1장,부재료,1
458,모듬콩수프,잣,1큰술,부재료,1
458,모듬콩수프,콩,각 100g,주재료,5
458,모듬콩수프,호두,2알,부재료,1
458,모듬콩수프,후춧가루,약간,양념,2
459,서리태콩국수,서리태콩,1컵,주재료,5
459,서리태콩국수,소금,약간,양념,3
459,서리태콩국수,소면,150g,주재료,5
459,서리태콩국수,오이,1/4개,부재료,1
459,서리태콩국수,참깨,1큰술,부재료,1
459,서리태콩국수,토마토,1/4개,부재료,1
460,대대로닭칼국수,닭고기,1마리,주재료,5
460,대대로닭칼국수,닭발,2개,부재료,1
460,대대로닭칼국수,대파,1대,부재료,1
460,대대로닭칼국수,밀가루,100g,주재료,4
460,대대로닭칼국수,생강,적당량,양념,2
460,대대로닭칼국수,소금,적당량,양념,3
460,대대로닭칼국수,오이,1/4개,부재료,1
460,대대로닭칼국수,콩가루,100g,부재료,1
461,전어회무침,고추,1개,부재료,1
461,전어회무침,고추장,1/2큰술,양념,3
461,전어회무침,고춧가루,1/2큰술,양념,2
461,전어회무침,다진마늘,1큰술,양념,3
461,전어회무침,무,20g,부재료,1
461,전어회무침,미나리,20g,주재료,4
461,전어회무침,설탕,1큰술,양념,3
461,전어회무침,식초,2큰술,양념,3
461,전어회무침,양파,20g,부재료,1
461,전어회무침,전어,3마리,주재료,5
461,전어회무침,전어젓갈,약간,양념,3
461,전어회무침,콩가루,1큰술,부재료,1
461,전어회무침,통깨,약간,부재료,1
462,왕새우구이와구운채소,가지,1/2개,주재료,4
462,왕새우구이와구운채소,감자,1개,주재료,4
462,왕새우구이와구운채소,느타리버섯,2개,부재료,1
462,왕새우구이와구운채소,대하,3마리,주재료,5
462,왕새우구이와구운채소,마늘,3쪽,부재료,1
462,왕새우구이와구운채소,바질,2잎,양념,2
462,왕새우구이와구운채소,버터,약간,양념,3
462,왕새우구이와구운채소,새송이버섯,1개,주재료,4
462,왕새우구이와구운채소,샐러드오일,약간,양념,2
462,왕새우구이와구운채소,소금,약간,양념,3
462,왕새우구이와구운채소,아스파라거스,2개,부재료,1
462,왕새우구이와구운채소,애호박,1/2개,부재료,1
462,왕새우구이와구운채소,와사비,약간,양념,2
462,왕새우구이와구운채소,타임,2줄기,부재료,1
462,왕새우구이와구운채소,통후추,약간,양념,2
463,소꼬리찜,대추,10개,부재료,1
463,소꼬리찜,대파,적당량,부재료,1
463,소꼬리찜,마늘,10쪽,양념,3
463,소꼬리찜,밤,5톨,부재료,1
463,소꼬리찜,사골,100g,주재료,5
463,소꼬리찜,소꼬리,5토막,주재료,5
463,소꼬리찜,청양고추,2개,부재료,1
464,삼색나물월남쌈,고기산적,100g,주재료,4
464,삼색나물월남쌈,고사리,100g,주재료,4
464,삼색나물월남쌈,깻잎,4장,부재료,1
464,삼색나물월남쌈,당근,1/2개,부재료,1
464,삼색나물월남쌈,도라지,100g,부재료,1
464,삼색나물월남쌈,라이스페이퍼,1팩,주재료,5
464,삼색나물월남쌈,소스,레서피참조,양념,3
464,삼색나물월남쌈,시금치,100g,주재료,5
464,삼색나물월남쌈,양파,1/2개,부재료,1
464,삼색나물월남쌈,오이,1/2개,부재료,1
465,토란닭고기찜,간장,3큰술,양념,3
465,토란닭고기찜,닭고기,200g,주재료,5
465,토란닭고기찜,당근,1개,부재료,1
465,토란닭고기찜,생강즙,약간,양념,2
465,토란닭고기찜,설탕,약간,양념,2
465,토란닭고기찜,식용유,약간,주재료,1
465,토란닭고기찜,우엉,1/4대,부재료,1
465,토란닭고기찜,청주,약간,양념,2
465,토란닭고기찜,토란,2컵,주재료,5
465,토란닭고기찜,표고버섯,6장,부재료,1
466,녹두고물호박떡케이크,녹두,1컵,주재료,5
466,녹두고물호박떡케이크,단호박,1/3개,주재료,5
466,녹두고물호박떡케이크,멥쌀,5컵,주재료,4
466,녹두고물호박떡케이크,설탕,3~4큰술,양념,3
466,녹두고물호박떡케이크,소금,약간,양념,3
467,크림소스파스타,다진마늘,1작은술,양념,3
467,크림소스파스타,버터,2큰술,부재료,1
467,크림소스파스타,베이컨,6장,부재료,1
467,크림소스파스타,생크림,1과1/2컵,주재료,4
467,크림소스파스타,소금,약간,양념,3
467,크림소스파스타,양파,1/2개,부재료,1
467,크림소스파스타,우유,1/2컵,주재료,4
467,크림소스파스타,파스타,200g,주재료,5
467,크림소스파스타,후춧가루,약간,양념,2
468,상추미소국,가쓰오브시,한줌,부재료,1
468,상추미소국,다시마,1장,양념,2
468,상추미소국,두부,1/4모,부재료,1
468,상추미소국,미소된장,2큰술,주재료,5
468,상추미소국,상추,4장,주재료,5
468,상추미소국,실파,약간,부재료,1
469,가지김치,가지,2개,주재료,5
469,가지김치,고춧가루,1큰술,양념,2
469,가지김치,다진마늘,1/2큰술,양념,3
469,가지김치,다진생강,1작은술,양념,3
469,가지김치,다진파,1큰술,양념,3
469,가지김치,부추,20g,부재료,1
469,가지김치,설탕,1작은술,양념,2
469,가지김치,소금,1큰술,양념,3
469,가지김치,액젓,2/3큰술,양념,3
470,버섯잡채,간장,1큰술,양념,2
470,버섯잡채,느타리버섯,60g,주재료,5
470,버섯잡채,다진마늘,1/2작은술,양념,3
470,버섯잡채,설탕,1/2작은술,양념,3
470,버섯잡채,소금,약간,양념,3
470,버섯잡채,식용유,2큰술,양념,3
470,버섯잡채,참기름,1/2작은술,양념,3
470,버섯잡채,팽이버섯,30g,주재료,5
470,버섯잡채,표고버섯,3장,주재료,4
470,버섯잡채,피망,1/2개,부재료,1
470,버섯잡채,후춧가루,약간,양념,3
471,부추올리브오일무침,간장,1큰술,양념,3
471,부추올리브오일무침,고춧가루,1/2큰술,양념,3
471,부추올리브오일무침,다진마늘,1/2큰술,양념,3
471,부추올리브오일무침,다진파,1큰술,양념,3
471,부추올리브오일무침,부추,100g,주재료,5
471,부추올리브오일무침,설탕,1/2큰술,양념,2
471,부추올리브오일무침,식초,1큰술,양념,2
471,부추올리브오일무침,올리브유,3큰술,양념,3
471,부추올리브오일무침,통깨,1작은술,부재료,1
472,바베큐립,돼지고기,1대,주재료,5
472,바베큐립,레드와인,1T,양념,2
472,바베큐립,마늘,2쪽,부재료,1
472,바베큐립,바베큐소스,2T,주재료,5
472,바베큐립,샐러리,1개,부재료,1
472,바베큐립,소금,약간,양념,3
472,바베큐립,양파,1/2개,부재료,1
472,바베큐립,올리브유,2T,양념,3
472,바베큐립,후춧가루,약간,양념,2
473,무쌈말이,게맛살,2개,부재료,1
473,무쌈말이,계란,2개,부재료,1
473,무쌈말이,깨소금,1큰술,양념,3
473,무쌈말이,꿀,1큰술,부재료,1
473,무쌈말이,땅콩버터,2와1/2큰술,양념,3
473,무쌈말이,레몬즙,1큰술,양념,2
473,무쌈말이,무순,1팩,부재료,1
473,무쌈말이,비트,1개,부재료,1
473,무쌈말이,설탕,1큰술,양념,3
473,무쌈말이,식초,1과1/2큰술,양념,3
473,무쌈말이,오이,1/2개,부재료,1
473,무쌈말이,절임무,1팩,주재료,5
473,무쌈말이,파프리카,1개,부재료,1
473,무쌈말이,햄,6장,부재료,1
474,치킨샐러드,겨자잎,2장,부재료,1
474,치킨샐러드,다진마늘,1큰술,양념,3
474,치킨샐러드,닭고기,3쪽,주재료,5
474,치킨샐러드,당근,1/4개,부재료,1
474,치킨샐러드,레몬즙,2큰술,양념,3
474,치킨샐러드,마른고추,1개,부재료,1
474,치킨샐러드,설탕,2큰술,양념,2
474,치킨샐러드,소금,약간,양념,3
474,치킨샐러드,양상추,2장,부재료,1
474,치킨샐러드,양파,1/2개,부재료,1
474,치킨샐러드,오렌지,1개,부재료,1
474,치킨샐러드,오이,1/3개,부재료,1
474,치킨샐러드,청주,2큰술,양념,2
474,치킨샐러드,허니머스타드,2큰술,양념,3
475,된장채소수제비,간장,1큰술,양념,2
475,된장채소수제비,감자,1개,주재료,4
475,된장채소수제비,고추,1/4개,부재료,1
475,된장채소수제비,국멸치,10마리,양념,3
475,된장채소수제비,다진마늘,1/2작은술,양념,3
475,된장채소수제비,대파,1/2대,부재료,1
475,된장채소수제비,된장,2큰술,양념,3
475,된장채소수제비,밀가루,2컵,주재료,5
475,된장채소수제비,소금,약간,양념,3
475,된장채소수제비,양파,1/4개,부재료,1
475,된장채소수제비,참기름,1작은술,양념,2
475,된장채소수제비,표고버섯,2개,부재료,1
475,된장채소수제비,후춧가루,약간,양념,2
476,고추장닭강정,계란,1개,부재료,1
476,고추장닭강정,고추기름,2큰술,양념,2
476,고추장닭강정,고추장,3큰술,양념,2
476,고추장닭강정,꿀,1큰술,부재료,1
476,고추장닭강정,녹말,6큰술,주재료,4
476,고추장닭강정,다진마늘,2큰술,양념,3
476,고추장닭강정,닭고기,500g,주재료,5
476,고추장닭강정,물엿,1큰술,양념,3
476,고추장닭강정,소금,약간,양념,3
476,고추장닭강정,식초,3큰술,양념,2
476,고추장닭강정,우유,1/2컵,부재료,1
476,고추장닭강정,청주,3큰술,양념,2
476,고추장닭강정,카레가루,1큰술,부재료,1
476,고추장닭강정,케첩,4큰술,양념,3
476,고추장닭강정,튀김가루,4큰술,주재료,4
476,고추장닭강정,호두,20g,부재료,1
476,고추장닭강정,후춧가루,약간,양념,2
477,참치죽,간장,약간,양념,3
477,참치죽,감자,1개,부재료,1
477,참치죽,깨소금,약간,부재료,1
477,참치죽,다시마,1장,부재료,1
477,참치죽,당근,1/3개,부재료,1
477,참치죽,실파,2줄기,부재료,1
477,참치죽,밥,1컵,주재료,5
477,참치죽,애호박,1/3개,부재료,1
477,참치죽,참기름,약간,양념,2
477,참치죽,참치캔,1캔,주재료,5
477,참치죽,표고버섯,2장,부재료,1
478,두부파프리카전,간장,약간,양념,2
478,두부파프리카전,두부,반모,주재료,5
478,두부파프리카전,소금,약간,양념,3
478,두부파프리카전,식초,약간,양념,3
478,두부파프리카전,올리브유,약간,양념,3
478,두부파프리카전,칵테일새우,30g,부재료,1
478,두부파프리카전,파프리카,2개,주재료,5
478,두부파프리카전,후춧가루,약간,양념,2
479,고추잡채와꽃빵,고추,3개,부재료,1
479,고추잡채와꽃빵,굴소스,3큰술,양념,3
479,고추잡채와꽃빵,꽃빵,4개,주재료,5
479,고추잡채와꽃빵,당근,1/3개,부재료,1
479,고추잡채와꽃빵,새송이버섯,1개,부재료,1
479,고추잡채와꽃빵,새우,6마리,부재료,1
479,고추잡채와꽃빵,오이,1개,부재료,1
479,고추잡채와꽃빵,올리브유,약간,양념,3
479,고추잡채와꽃빵,참기름,약간,양념,2
479,고추잡채와꽃빵,청주,1작은술,양념,2
479,고추잡채와꽃빵,후춧가루,약간,양념,2
480,해물찌개,간장,3큰술,양념,3
480,해물찌개,고추,1개,부재료,1
480,해물찌개,고추장,1작은술,양념,3
480,해물찌개,고춧가루,1큰술,양념,2
480,해물찌개,다시마,1장,부재료,1
480,해물찌개,다진마늘,2큰술,양념,3
480,해물찌개,다진생강,1큰술,양념,3
480,해물찌개,대파,2뿌리,부재료,1
480,해물찌개,모시조개,1봉,주재료,4
480,해물찌개,무,1/4개,부재료,1
480,해물찌개,미나리,50g,주재료,4
480,해물찌개,새우,8마리,주재료,4
480,해물찌개,소금,약간,양념,3
480,해물찌개,양파,1/2개,부재료,1
480,해물찌개,오징어,1/2마리,주재료,4
480,해물찌개,쭈꾸미,2마리,주재료,4
480,해물찌개,홍합,50g,주재료,5
480,해물찌개,후춧가루,약간,양념,2
481,돼지고기김치찌개,간장,500ml,양념,3
481,돼지고기김치찌개,고추,1개,부재료,1
481,돼지고기김치찌개,김치,1/2포기,주재료,5
481,돼지고기김치찌개,대파,1대,부재료,1
481,돼지고기김치찌개,돼지고기,50g,주재료,5
481,돼지고기김치찌개,식용유,약간,주재료,1
481,돼지고기김치찌개,청주,3큰술,양념,2
481,돼지고기김치찌개,표고버섯,3개,부재료,1
481,돼지고기김치찌개,후춧가루,약간,양념,2
482,두부조림,고추,1개,부재료,1
482,두부조림,굴소스,4큰술,양념,3
482,두부조림,다진마늘,1작은술,양념,3
482,두부조림,두부,1모,주재료,5
482,두부조림,소금,약간,양념,3
482,두부조림,참기름,약간,양념,2
483,오코노미야키,가쓰오브시,약간,부재료,5
483,오코노미야키,계란,2개,주재료,5
483,오코노미야키,굴소스,약간,양념,3
483,오코노미야키,다시마,2컵,부재료,1
483,오코노미야키,마요네즈,약간,양념,3
483,오코노미야키,밀가루,3컵,주재료,4
483,오코노미야키,베이컨,4장,부재료,1
483,오코노미야키,새우,30g,부재료,1
483,오코노미야키,소금,약간,양념,3
483,오코노미야키,실파,30g,부재료,1
483,오코노미야키,양배추,1/4통,부재료,1
483,오코노미야키,양파,1/3개,부재료,1
483,오코노미야키,팽이버섯,30g,부재료,1
483,오코노미야키,후춧가루,약간,양념,2
484,해물볶음밥,굴소스,3큰술,양념,3
484,해물볶음밥,날치알,약간,부재료,1
484,해물볶음밥,바지락,30g,주재료,4
484,해물볶음밥,밥,2공기,주재료,5
484,해물볶음밥,새우,30g,주재료,4
484,해물볶음밥,소금,약간,양념,3
484,해물볶음밥,오징어,50g,주재료,4
484,해물볶음밥,참기름,약간,양념,2
484,해물볶음밥,청주,2큰술,양념,2
484,해물볶음밥,파프리카,1/4개,부재료,1
484,해물볶음밥,팽이버섯,약간,부재료,1
484,해물볶음밥,후춧가루,약간,양념,2
485,새송이쌈장구이,간장,1작은술,양념,2
485,새송이쌈장구이,고추,1/2개,부재료,1
485,새송이쌈장구이,다진마늘,1작은술,양념,3
485,새송이쌈장구이,마늘,5톨,부재료,1
485,새송이쌈장구이,새송이버섯,4개,주재료,5
485,새송이쌈장구이,설탕,1/3작은술,양념,3
485,새송이쌈장구이,쌈장,2큰술,주재료,5
485,새송이쌈장구이,양파,1/2개,부재료,1
485,새송이쌈장구이,올리브유,1큰술,양념,3
485,새송이쌈장구이,쪽파,2뿌리,부재료,1
485,새송이쌈장구이,참기름,약간,양념,2
485,새송이쌈장구이,청주,1작은술,양념,2
485,새송이쌈장구이,표고버섯,2장,부재료,1
485,새송이쌈장구이,피망,1/2개,부재료,1
486,해물매운탕,간장,4큰술,양념,3
486,해물매운탕,고추,1개,부재료,1
486,해물매운탕,고춧가루,5큰술,양념,3
486,해물매운탕,꽃게,3마리,주재료,5
486,해물매운탕,다시마,1장,부재료,1
486,해물매운탕,다진마늘,2큰술,양념,3
486,해물매운탕,다진생강,1큰술,양념,2
486,해물매운탕,대하,12마리,주재료,4
486,해물매운탕,무,50g,부재료,1
486,해물매운탕,미나리,50g,주재료,4
486,해물매운탕,미더덕,50g,주재료,4
486,해물매운탕,바지락,1봉,주재료,5
486,해물매운탕,소금,약간,양념,3
486,해물매운탕,쑥갓,30g,부재료,1
486,해물매운탕,양파,1개,부재료,1
486,해물매운탕,오징어,1마리,주재료,4
486,해물매운탕,참기름,약간,양념,2
486,해물매운탕,청주,3큰술,양념,2
486,해물매운탕,후춧가루,약간,양념,2
487,해물순두부찌개,계란,1개,부재료,1
487,해물순두부찌개,고춧가루,1~2큰술,양념,2
487,해물순두부찌개,깨소금,약간,부재료,1
487,해물순두부찌개,다시마,1장,부재료,1
487,해물순두부찌개,두부,1팩,주재료,5
487,해물순두부찌개,멸치,한줌,부재료,1
487,해물순두부찌개,미더덕,약간,주재료,4
487,해물순두부찌개,바지락,약간,주재료,4
487,해물순두부찌개,새우,약간,주재료,4
487,해물순두부찌개,양파,1/2개,부재료,1
487,해물순두부찌개,어장,2큰술,양념,3
487,해물순두부찌개,참기름,약간,양념,2
488,김치우동,간장,약간,양념,2
488,김치우동,고춧가루,1작은술,양념,2
488,김치우동,김,약간,부재료,1
488,김치우동,김치,1/8포기,주재료,5
488,김치우동,새우,4마리,부재료,1
488,김치우동,설탕,1/2작은술,양념,2
488,김치우동,소금,약간,양념,3
488,김치우동,식초,1/2작은술,양념,2
488,김치우동,쑥갓,약간,부재료,1
488,김치우동,우동면,100g,주재료,5
488,김치우동,장국,1컵,부재료,1
488,김치우동,참기름,약간,양념,2
488,김치우동,청주,약간,양념,2
488,김치우동,후춧가루,약간,양념,2
489,쫄면,간장,1작은술,양념,3
489,쫄면,고추장,2큰술,양념,2
489,쫄면,깻잎,5장,부재료,1
489,쫄면,다진마늘,1작은술,양념,3
489,쫄면,물엿,1작은술,양념,2
489,쫄면,새싹채소,약간,부재료,1
489,쫄면,설탕,1큰술,양념,3
489,쫄면,식초,4큰술,양념,3
489,쫄면,오이,1/2개,부재료,1
489,쫄면,쫄면,120g,주재료,5
489,쫄면,참기름,약간,양념,2
489,쫄면,파프리카,1/2개,부재료,1
490,발효초요구르트,과일통조림,약간,부재료,1
490,발효초요구르트,꿀,1큰술,부재료,1
490,발효초요구르트,발효초,10큰술,주재료,5
490,발효초요구르트,초콜릿,약간,부재료,1
490,발효초요구르트,플레인요구르트,4개,주재료,5
491,채소피클,당근,1/2개,부재료,1
491,채소피클,발효초,2와1/2컵,부재료,1
491,채소피클,브로콜리,1/2개,부재료,1
491,채소피클,설탕,1컵,양념,3
491,채소피클,소금,4큰술,양념,3
491,채소피클,식초,1/2컵,양념,2
491,채소피클,양배추,1/4통,부재료,1
491,채소피클,오이,2개,주재료,5
491,채소피클,통후추,20알,양념,3
491,채소피클,파프리카,1팩,부재료,1
492,떡만두국,간장,1큰술,양념,3
492,떡만두국,계란,1개,부재료,1
492,떡만두국,김,1장,부재료,1
492,떡만두국,김치,100g,부재료,1
492,떡만두국,다시다,약간,양념,2
492,떡만두국,다진마늘,2큰술,양념,3
492,떡만두국,대파,1/2뿌리,부재료,1
492,떡만두국,돼지고기,100g,주재료,4
492,떡만두국,두부,1모,주재료,4
492,떡만두국,떡국떡,50g,주재료,5
492,떡만두국,만두피,12장,주재료,5
492,떡만두국,숙주,50g,부재료,1
492,떡만두국,참기름,약간,양념,2
492,떡만두국,파,1/3뿌리,부재료,1
493,꽁치김치찌개,간장,약간,양념,2
493,꽁치김치찌개,김치,1/2포기,주재료,5
493,꽁치김치찌개,김칫국물,1/2물,부재료,1
493,꽁치김치찌개,꽁치,1캔,주재료,5
493,꽁치김치찌개,대파,1뿌리,부재료,1
493,꽁치김치찌개,마늘,5톨,양념,3
493,꽁치김치찌개,무,1/3개,부재료,1
494,미소된장국,간장,약간,양념,3
494,미소된장국,다시마,약간,양념,2
494,미소된장국,두부,1/2모,주재료,4
494,미소된장국,미소된장,1과1/2큰술,양념,5
494,미소된장국,실파,약간,부재료,1
494,미소된장국,팽이버섯,약간,부재료,1
495,비빔냉면,간장,1/2작은술,양념,2
495,비빔냉면,계란,1개,부재료,1
495,비빔냉면,고추장,1과1/2작은술,양념,3
495,비빔냉면,깨소금,약간,부재료,1
495,비빔냉면,냉면,300g,주재료,5
495,비빔냉면,다진마늘,1/2큰술,양념,3
495,비빔냉면,다진파,1작은술,양념,2
495,비빔냉면,무,1/3개,부재료,1
495,비빔냉면,물엿,1큰술,양념,2
495,비빔냉면,방울토마토,2개,부재료,1
495,비빔냉면,샐러드채소,약간,부재료,1
495,비빔냉면,설탕,3큰술,양념,2
495,비빔냉면,소금,2작은술,양념,3
495,비빔냉면,식초,3큰술,양념,3
495,비빔냉면,육수,3큰술,양념,2
496,메기매운탕,고추장,1작은술,양념,2
496,메기매운탕,고춧가루,1큰술,양념,3
496,메기매운탕,대파,1뿌리,부재료,1
496,메기매운탕,마늘,2쪽,부재료,1
496,메기매운탕,메기,1마리,주재료,5
496,메기매운탕,무,100g,부재료,1
496,메기매운탕,생강,1쪽,부재료,1
496,메기매운탕,소금,약간,양념,3
496,메기매운탕,식용유,1큰술,주재료,1
496,메기매운탕,쑥갓,50g,부재료,1
496,메기매운탕,후춧가루,약간,양념,2
497,잉어찜,계란,1개,부재료,1
497,잉어찜,고추,2개,부재료,1
497,잉어찜,고추장,3큰술,양념,3
497,잉어찜,고춧가루,3큰술,양념,2
497,잉어찜,다진마늘,1과1/2큰술,양념,3
497,잉어찜,된장,1과1/2큰술,양념,3
497,잉어찜,물엿,1/2큰술,양념,2
497,잉어찜,미나리,50g,주재료,4
497,잉어찜,생강,약간,양념,2
497,잉어찜,잉어,1마리,주재료,5
497,잉어찜,참기름,약간,양념,2
497,잉어찜,콩나물,200g,주재료,4
497,잉어찜,후춧가루,약간,양념,2
498,송어샐러드,무순,,부재료,1
498,송어샐러드,송어,1마리,주재료,5
498,송어샐러드,양상추,,부재료,1
498,송어샐러드,오이,,부재료,1
498,송어샐러드,토마토,,부재료,1
498,송어샐러드,파슬리가루,,부재료,1
498,송어샐러드,파인애플,,부재료,1
499,까르보나라 (한국식),계란노른자,1개,부재료,1
499,까르보나라 (한국식),그라나 빠다노,10g,부재료,1
499,까르보나라 (한국식),돼지고기,60g,부재료,1
499,까르보나라 (한국식),생크림,300g,주재료,4
499,까르보나라 (한국식),소금,적당량,양념,3
499,까르보나라 (한국식),스파게티,100g,주재료,5
