,RECIPE_ID,RECIPE_NM_KO,IRDNT_NM,IRDNT_CPCTY,IRDNT_TY_CODE,IRDNT_TY_NM,SCORE
2267,212,녹차수제비,후춧가루,1/4작은술,3060003,양념,2
2268,213,삼겹살치즈구이,고추장,1작은술,3060003,양념,3
2269,213,삼겹살치즈구이,돼지고기,200g,3060001,주재료,5
2270,213,삼겹살치즈구이,마늘,5톨,3060002,부재료,1
2271,213,삼겹살치즈구이,모짜렐라치즈,50g,3060001,주재료,5
2272,213,삼겹살치즈구이,소금,1/4작은술,3060003,양념,3
2273,213,삼겹살치즈구이,양파,1/2개,3060002,부재료,1
2274,213,삼겹살치즈구이,올리브유,1큰술,3060002,부재료,1
2275,213,삼겹살치즈구이,청주,1작은술,3060003,양념,2
2276,213,삼겹살치즈구이,토마토케첩,1큰술,3060003,양념,3
2277,213,삼겹살치즈구이,표고버섯,2장,3060002,부재료,1
2278,213,삼겹살치즈구이,피망,1/2개,3060002,부재료,1
2279,213,삼겹살치즈구이,후춧가루,약간,3060003,양념,2
2280,214,갈비떡볶이,가래떡,300g,3060001,부재료,1
2281,214,갈비떡볶이,간장,3큰술,3060003,양념,3
2282,214,갈비떡볶이,깨소금,약간,3060003,양념,2
2283,214,갈비떡볶이,다진마늘,1큰술,3060003,양념,3
2284,214,갈비떡볶이,다진파,1큰술,3060003,양념,2
2285,214,갈비떡볶이,상추,4장,3060002,부재료,1
2286,214,갈비떡볶이,설탕,1큰술,3060003,양념,3
2287,214,갈비떡볶이,쇠고기,200g,3060001,주재료,5
2288,214,갈비떡볶이,참기름,약간,3060003,양념,2
2289,214,갈비떡볶이,피망,1개,3060002,부재료,1
2290,214,갈비떡볶이,후춧가루,약간,3060003,양념,2
2291,215,오징어산적,고추장,5큰술,3060003,양념,3
2292,215,오징어산적,깨소금,약간,3060003,양념,2
2293,215,오징어산적,꼬치,20개,3060002,부재료,1
2294,215,오징어산적,다진마늘,2큰술,3060003,양념,3
2295,215,오징어산적,다진파,3큰술,3060003,양념,2
2296,215,오징어산적,생강즙,1작은술,3060003,양념,2
2297,215,오징어산적,설탕,3큰술,3060003,양념,3
2298,215,오징어산적,오징어,3마리,3060001,주재료,5
2299,215,오징어산적,참기름,약간,3060003,양념,2
2300,215,오징어산적,피망,4개,3060001,부재료,1
2301,216,두부오믈렛,계란,2개,3060001,주재료,5
2302,216,두부오믈렛,당근,1/8개,3060002,부재료,1
2303,216,두부오믈렛,두부,1/3모,3060001,주재료,5
2304,216,두부오믈렛,소금,약간,3060003,양념,3
2305,216,두부오믈렛,우유,2작은술,3060001,주재료,5
2306,216,두부오믈렛,토마토케첩,약간,3060003,양념,2
2307,216,두부오믈렛,피망,1/4개,3060002,부재료,1
2309,216,두부오믈렛,후춧가루,약간,3060003,양념,2
2310,217,"잼(사과, 딸기, 포도)",딸기,800g,3060001,주재료,5
2311,217,"잼(사과, 딸기, 포도)",사과,4개,3060001,주재료,5
2312,217,"잼(사과, 딸기, 포도)",설탕,1500g,3060002,양념,3
2313,217,"잼(사과, 딸기, 포도)",포도,800g,3060001,주재료,5
2314,218,사골탕,간장,1큰술,3060003,양념,3
2315,218,사골탕,다진마늘,1/2큰술,3060003,양념,3
2316,218,사골탕,다진파,1큰술,3060003,양념,2
2317,218,사골탕,대파,1뿌리,3060002,부재료,1
2318,218,사골탕,마늘,3쪽,3060002,부재료,1
2319,218,사골탕,무,1/4개,3060002,부재료,1
2320,218,사골탕,사골,500g,3060001,주재료,5
2321,218,사골탕,생강,1쪽,3060002,부재료,1
2322,218,사골탕,소금,약간,3060003,양념,3
2323,218,사골탕,쇠고기,200g,3060001,주재료,5
2324,218,사골탕,후춧가루,약간,3060002,양념,2
2325,219,감자국수,감자,300g,3060001,주재료,5
2326,219,감자국수,계란노른자,1개,3060001,부재료,1
2327,219,감자국수,넛맥,약간,3060003,양념,2
2328,219,감자국수,밀가루,210g,3060001,주재료,4
2329,219,감자국수,버터,약간,3060002,부재료,1
2330,219,감자국수,베이컨,100g,3060002,부재료,1
2331,219,감자국수,사우어크라우트,300g,3060002,부재료,1
2332,219,감자국수,소금,약간,3060003,양념,3
2333,219,감자국수,양파,1/2개,3060002,부재료,1
2334,219,감자국수,파슬리가루,약간,3060002,부재료,1
2335,219,감자국수,후춧가루,약간,3060003,양념,2
2336,220,김치수제비,간장,3큰술,3060003,양념,3
2337,220,김치수제비,감자,1개,3060001,부재료,1
2338,220,김치수제비,계란,1개,3060001,부재료,1
2339,220,김치수제비,고추,2개,3060002,부재료,1
2340,220,김치수제비,고춧가루,약간,3060003,양념,3
2341,220,김치수제비,김치,100g,3060001,주재료,5
2342,220,김치수제비,깨소금,1큰술,3060003,양념,2
2343,220,김치수제비,다시마,2장,3060003,양념,3
2344,220,김치수제비,다진마늘,1큰술,3060003,양념,3
2345,220,김치수제비,다진파,약간,3060003,양념,2
2346,220,김치수제비,대파,1뿌리,3060002,부재료,1
2347,220,김치수제비,멸치,20g,3060003,양념,2
2348,220,김치수제비,밀가루,2컵,3060001,주재료,5
2349,220,김치수제비,소금,약간,3060003,양념,3
2350,220,김치수제비,식용유,1작은술,3060002,부재료,1
